customer_tweet_id,brand_tweet_id,created_at,customer_message,brand_response
29125,29124,Wed Nov 01 11:03:43 +0000 2017,@VirginTrains @nationalrailenq What’s the suggestion for anyone getting the 5:45 train then?? Any ideas?,@122410 @nationalrailenq There may be other local car parks around. ^PA
29128,29127,Wed Nov 01 10:57:22 +0000 2017,@VirginTrains can you confirm what time the car park opens at Wigan north western?? It says 6:15 on your website &amp; 5:15 on @nationalrailenq,@122410 @nationalrailenq It opens at 06:15 Jen. ^PA
29131,29129,Wed Nov 01 11:03:33 +0000 2017,I'm getting hangry...no food or drink offered yet and a delay with @VirginTrains over two hours into my journey to London!!,@122408 Which service is it? ^PA
29133,29132,Wed Nov 01 10:57:48 +0000 2017,@VirginTrains hi I've left my phone on a train when getting off at Crewe someone has picked it up for me How can I get it back? :( https://t.co/9wkMSrGoP9,"@122411 You'd need to log it here 03331 031 031 option 1, 3 ^PA"
29710,29709,Wed Nov 01 11:25:49 +0000 2017,@VirginTrains we teach programming to refugees in #Glasgow. We need few discounted tickets to attend @122532 conf. in London. Can you help?,"@122531 @122532 I'm afraid that wouldn't be possible sorry, you can find cheap fares here though https://t.co/Jb3pdAm67q ^PA"
29712,29711,Wed Nov 01 11:25:41 +0000 2017,@VirginTrains The WiFi connection is embarrassingly slow and phases in and out of connectivity. This was on the 09:40 to Manchester. It is a common issue.,@122533 I'll get this fed back Tom. ^PA
29714,29713,Wed Nov 01 11:22:45 +0000 2017,@VirginTrains please sort out your WiFi! It is a total waste of time trying to work on it at present. Hardly marketing for your broadband!,@122533 What issues are you having Tom? ^PA
29716,29715,Wed Nov 01 11:18:46 +0000 2017,@VirginTrains “intercom not working properly” is a poor excuse for closing Coventry 1st class lounge. Especially given a cancelled train.,@122534 I will report this for you David. ^PA
30183,30181,Wed Nov 01 11:36:47 +0000 2017,Practically no WiFi between New St &amp; Wolvo on @VirginTrains today = I've already ate lunch. Ironic I'm tweeting from @120872 Mobile!,@122648 @120872 What issues are you having? ^PA
30182,30184,Wed Nov 01 11:44:26 +0000 2017,"@VirginTrains @120872 ""Connected - No internet"" It happens between Birmingham and Wolverhampton nearly every time. Real shame for those paying. I used @122649",@122648 @120872 I'll get this reported. ^PA
30185,30186,Wed Nov 01 11:55:44 +0000 2017,@VirginTrains Still no proper WiFi am at Stafford https://t.co/efwWITh8jF,@122648 If you speak with staff they can reset the router. ^PA
30190,30188,Wed Nov 01 11:34:08 +0000 2017,@VirginTrains But no mention any delay on main departures board at Euston which usually happens. I only hope I don’t miss onward journey.,@122650 Hopefully it will pick up time on route Eddie. ^PA
30189,30191,Wed Nov 01 11:41:56 +0000 2017,@VirginTrains Looks unlikely right now. Crawling at snail’s pace past Watford.,@122650 Sorry for that Eddie. ^PA
30194,30192,Wed Nov 01 11:25:36 +0000 2017,@VirginTrains unimpressed by total lack of information at Euston about delay of 1120 to Picc.,"@122650 It should have departed now, but was late due to it being late in to the station. ^PA"
30197,30195,Wed Nov 01 11:28:31 +0000 2017,"@VirginTrains Hi, two payments for train Wi-fi have gone through somehow. I was wondering if you could help at all. Thank you. :)",@122651 You'll need to contact __email__ ^PA
30193,30198,Thu Nov 02 09:13:40 +0000 2017,@VirginTrains Did make it after all. Quick Q: Had I known 1120 train was delayed would I have been allowed to board 1100 train with advance ticket?,"@122650 I'm afraid not, you'd need to get the booked service. ^PA"
30199,30200,Thu Nov 02 09:22:11 +0000 2017,@VirginTrains Even if delay on booked service means missing onward journeys?,@122650 I'm afraid so yes. ^PA
30201,30202,Thu Nov 02 09:28:57 +0000 2017,@VirginTrains Oh dear. Harsh! What if booked train is cancelled?,@122650 You will need to get the next available one after yours. ^PA
30203,30204,Thu Nov 02 09:36:51 +0000 2017,@VirginTrains Not the one before if the cancellation is known about and connections could be missed? If that’s the case it’s so wrong.,@122650 Not with Advance ticket no I'm afraid. ^PA
30205,30206,Thu Nov 02 09:49:34 +0000 2017,"@VirginTrains Oh dear. Puts me off buying advance tickets. Seems rules made by those who never travel. Sorry to bombard you with Qs, thanks for replies.",@122650 It's because they are the cheaper tickets sold to fill quieter services so there are more restrictions. ^PA
30207,30208,Thu Nov 02 10:01:11 +0000 2017,@VirginTrains What if the earlier train is a “quiet service”? Wouldn’t it be better if displaced psngers had choice rather than all using later train?,@122650 I'm afraid the rule will still apply. ^PA
30695,30693,Wed Nov 22 17:55:55 +0000 2017,@VirginTrains wanna sort out buses to Lancaster from Preston? Nothing going north and nothing arranged!,@122757 Coaches have been ordered for both Preston and Lancaster. However we do not have a estimated arrival time for these at the moment. ^BT
30696,30697,Wed Nov 22 20:47:07 +0000 2017,"@VirginTrains Or you know don’t reply, great customer service as ever","@122757 We will have the option in place for you to travel tomorrow instead, yes Hannah ^MW"
30698,30699,Wed Nov 22 20:51:27 +0000 2017,"@VirginTrains Didn’t answer my question, are you actually helping people?",@122757 Teams will be doing this yes ^MW
31057,31056,Wed Nov 01 12:06:36 +0000 2017,"Soya milk on @VirginTrains ! Why, thank you #Nationalveganday https://t.co/hnSjzBeOTc",@122843 Good to see 😀 ^PA
31060,31058,Wed Nov 01 12:07:08 +0000 2017,@VirginTrains The conductor said there were different peak times in different stations. Charged me £169.99 for a single back home.,@122844 The firstOff Peak service from Wilmslow it 10:11am Alex. ^PA
31059,31061,Wed Nov 01 12:20:08 +0000 2017,@VirginTrains I was departing from London to Wilmslow. The information I read was the information for Kings Cross it turned out. Peak times 6:45am.,"@122844 I see, I'm sorry for that, however the train manager will have followed the correct procedure. ^PA"
31064,31063,Wed Nov 01 11:59:40 +0000 2017,@VirginTrains I've just been charged £169.99 for a single on top of my £81 return from Wilmslow to London. 2 journeys £250.99. Good Value!👎,@122844 What exactly happened Alex? ^PA
31066,31065,Wed Nov 01 12:05:11 +0000 2017,On my way to London @VirginTrains for @122846 for a very exciting meeting to make a difference for children in 2018 🤞🤞,@122845 @122846 Have a great journey. ^PA
32121,32120,Wed Nov 01 12:42:44 +0000 2017,@VirginTrains any chance there’s another seat sale coming before Christmas? 👀🤞🏻,@123108 We haven't been informed of any I'm afraid. ^PA
32123,32122,Wed Nov 01 12:38:01 +0000 2017,£1.04 per minute to sit on a @VirginTrains for 4 hours. Wilmslow to London return £250.99. All aboard!,@122844 You would need to get on the services that are valid with your ticket though I'm afraid. ^PA
32127,32125,Wed Nov 01 12:37:46 +0000 2017,"The ""joy"" of a @VirginTrains late boarding scrum...chaos + late departure 😦 #trainshateme","@123109 Oh no, sorry for that which service is it? ^PA"
32126,32128,Wed Nov 01 14:13:07 +0000 2017,@VirginTrains Sorry looks like my reply got lost before: 12.30 Eus-Glasgow. Jinxed cos we've now had to stop for a sick passenger. Also it's freezing!,"@123109 Sorry to hear that, hopefully it will be moving again soon. ^PA"
32129,32130,Wed Nov 01 14:20:15 +0000 2017,"@VirginTrains Yes on move again, know that one couldn't be helped. Don't spose you could get them to turn the AC off so we can take our coats off?!",@123109 You'd need to speak to staff regarding that. ^PA
32131,32132,Wed Nov 01 14:23:58 +0000 2017,"@VirginTrains Guess they've been busy with the sick passenger business, not seen anyone. Surely common sense tells you AC + Nov = wrong tho!",@123109 I will get this fed back. ^PA
32134,32133,Wed Nov 01 12:32:48 +0000 2017,@VirginTrains how many trains do you have? Wondering if I have been on all of them yet,@123110 We have 56 Pendolinos and 19 Voyagers Pritesh. ^PA
32608,32606,Wed Nov 01 12:54:28 +0000 2017,"@VirginTrains No problem, please feed this back to the crew on my behalf. They did a great job under the circumstances.","@123243 I will do thank you, I hope you are ok too. ^PA"
32607,32609,Wed Nov 01 13:06:07 +0000 2017,@VirginTrains Apart from feeling a little tired. I'm absolutely fine. Thank you.,@123243 Good to hear. ^PA
32613,32612,Wed Nov 01 12:52:53 +0000 2017,Shout @123241 and @VirginTrains for the great customer service and assistance in replacing my tickets :),@123244 @123241 Great to hear. ^PA
32616,32615,Wed Nov 01 12:51:30 +0000 2017,Appreciated the #WednesdayWisdom from the lovely staff @VirginTrains station in #Crewe #Cheshire this morning :) https://t.co/BBscZBO4mR,@123245 It's so very true. ^PA
32610,32611,Wed Nov 01 12:48:49 +0000 2017,@VirginTrains Thank you to all the staff on the v.train service 2 preston late last night from London Euston @2072:30. #professional #caring,@123243 @2072 Great to hear Kerry. Thank you for letting us know. ^PA
32620,32618,Wed Nov 01 12:46:18 +0000 2017,"@VirginTrains your wifi really is dire. Got to turn it off in order to go online. When I pay for the first class, one expects a first class",@123246 What issues are you having exactly? ^PA
32619,32621,Wed Nov 01 15:20:54 +0000 2017,@VirginTrains Your wifi never works. So what's the point of having it?,"@123246 Which service are you on, Tomas? ^MM"
33618,33616,Wed Nov 01 13:07:57 +0000 2017,@VirginTrains Whats your best suggestion for a Day Trip from London :)?  Got  Virgin Red coupons burning to be used :) https://t.co/je0EOCqU30,"@122859 What sort of things have you been looking at doing, Simon? ^LC"
33617,33619,Wed Nov 01 13:12:59 +0000 2017,@VirginTrains Was looking at having a look round Manchester or Chester but that might be too ambitious in a day.  Possibly good Weekend spots.  Cheers!,"@122859 Chester is a lovely place, Manchester too. ^PA"
34873,34872,Wed Nov 01 13:16:25 +0000 2017,@VirginTrains hi will the buffet cart be passing through my coach? Coach B the 12:35 service to Leeds from kings cross. Thnks,@123578 This one that @120576 can help with 😀 ^PA
34876,34874,Wed Nov 01 13:15:42 +0000 2017,"@2139 and just met “John” manning the ticket barrier. A most objectionable muppet. Not @virgintrains calibre at all. Very, very poor.",@123579 @2139 This will be one for @120576 to help with. ^PA
35432,35431,Wed Nov 01 13:35:43 +0000 2017,"£30 from Glasgow Central to London Euston in 4 1/2 hours (£19.80 with my railcard)!! @VirginTrains nice one folks, never need to fly again.","@123731 Great to hear, Matty ^LC"
35434,35433,Wed Nov 01 13:33:44 +0000 2017,@VirginTrains Could someone pls contact me from your customer relations team.I need ur assistance in sorting out a troubling security issue.,@123732 Could you DM us further details? ^LC
36283,36281,Wed Nov 01 13:54:14 +0000 2017,@VirginTrains Possibly. Loads of empty seats but with reserved signs on them. Here's hoping carriages of the future avoid this issue.,"@123903 If nobody is in the seats, please feel free to move. ^PA"
36282,36284,Wed Nov 01 14:02:42 +0000 2017,"@VirginTrains I've moved to first class, if the conductor says anything I'm telling them you've given me permission to sit there. Ta.","@123903 By all means sit there, just pay the upgrade fee when they check tickets. ^PA"
36287,36286,Wed Nov 01 13:44:06 +0000 2017,Loving my reserved window seat @VirginTrains https://t.co/Z00FVq2Pf2,"@123903 Oh no, are you able to move to a different seat? ^PA"
36289,36288,Wed Nov 01 13:53:16 +0000 2017,@VirginTrains could you pop me a DM please?,@123904 If you send us one we can assist. ^PA https://t.co/hhfk9c3ylv
36291,36290,Wed Nov 01 13:47:17 +0000 2017,"@VirginTrains I've had my wallet robbed with my rail card in, my ticket is a mobile one, and my trains due in 30 mins can you help?","@123905 There isn't anything we can do from here, you'd need the railcard for the ticket to be valid. ^PA"
36293,36292,Wed Nov 01 13:37:39 +0000 2017,Enroute via @VirginTrains to #London to meet fellow #eventprofs Remember RFPs = points mean #prizes @123907 https://t.co/pOvGfIRahN,@123906 @123907 Have a great journey. ^PA
36902,36901,Wed Nov 01 14:08:00 +0000 2017,Started our journey down to London for the @2210 awards tonight. First class @VirginTrains - travelling in style to @124065 https://t.co/pMr1STOK5D,@124064 @2210 Have a great journey. ^PA
36905,36904,Wed Nov 01 14:07:21 +0000 2017,Hi @VirginTrains when do all of your advance tickets go on sale? Looking at travelling 25/02/18? Thanks,@124066 We don't have a release date for then I'm afraid. ^PA
36908,36906,Wed Nov 01 13:56:24 +0000 2017,About to board @VirginTrains to Wembley for @124068 @124069 v @1059 - NO TICKET AS YET #WhatAmIDoing #YOLO #Risk,@124067 @124068 @124069 @1059 Going to find a pub near the ground 😉 ^PA
